"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Qi B.; Costin A.","Qi, Bing (59867288600); Costin, Aaron (55200193500)","59867288600; 55200193500","BIM and Ontology-Based DfMA Framework for Prefabricated Component","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149218618&doi=10.3390%2fbuildings13020394&partnerID=40&md5=2d1dd4f40f368a49e0beb4747e4007d1","The integration of Design for Manufacture and Assembly (DfMA) into the design process of industrialized construction has the potential to reduce errors and changes occurring after the design has been finalized, ultimately improving overall productivity. Based on DfMA, the designers would need to consider whether their designs meet the architectural and performance requirements, as well as the manufacturing and assembly requirements from assembly and manufacturing technicians. However, some limitations present challenges for DfMA-oriented prefabricated design, such as lack of information interoperability, lack of conflict detection and management, and inefficient data processing and requirement checking. Thus, this research presents a novel BIM and ontology-based framework for DfMA of prefabricated and modular components. Various types of algorithms, plugins, and programming are also integrated to support the operation of the framework. The primary functions of this framework include: (1) collection of various stakeholder requirements in a standardized data format; (2) conflict detection and resolution between the design, manufacturing, and assembly requirements; and (3) automated compliance checking of whether the designed BIM models meet DfMA requirements. This research applies the framework on a prefabricated hotel project as a case study to validate the feasibility of the framework. Based on the results of a user experience survey, the developed framework shows promise for improving the DfMA process and stakeholder communication. Although a few limitations were encountered, such as the low computer operating speed and the limited ontology, the framework has been validated and shows great potential in advancing prefabricated component design applications © 2023 by the authors.","BIM; DfMA; ontology; prefabricated components",""
"Zhou Y.; She J.; Huang Y.; Li L.; Zhang L.; Zhang J.","Zhou, Yilun (57748117400); She, Jianjun (56263213100); Huang, Yixuan (57748769000); Li, Lingzhi (57196180706); Zhang, Lei (59814846700); Zhang, Jiashu (57748117500)","57748117400; 56263213100; 57748769000; 57196180706; 59814846700; 57748117500","A Design for Safety (DFS) Semantic Framework Development Based on Natural Language Processing (NLP) for Automated Compliance Checking Using BIM: The Case of China","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132147787&doi=10.3390%2fbuildings12060780&partnerID=40&md5=7870dc236bb26a9eaaa7e86aedd21baf","For design for safety (DFS), automated compliance checking methods have received extensive attention. Although many research efforts have indicated the potential of BIM and ontology for automated compliance checking, an efficient methodology is still required for the interoperability and semantic representation of data from different sources. Therefore, a natural language processing (NLP)-based semantic framework is proposed in this paper, which implements rules-based automated compliance checking for building information modeling (BIM) at the design stage. Semantic-rich information can be extracted from safety regulations by NLP methods, which were analyzed to generate conceptual classes and individuals of ontology and provide a corpus basis for rule classification. The data on BIM was extracted from Revit to a spreadsheet using the Dynamo tool and then mapped to the ontology using the Cellfie tool. The interoperability of different source data was well improved through the isomorphism of information in the framework of semantic integration, causing data processed by the semantic web rule language to be transformed from safety regulations to achieve the purpose that automated compliance checking is implemented in the design documents. The practicability and scientific feasibility of the proposed framework was verified through a 95.21% recall and a 90.63% precision in compliance checking of a case study in China. Compared with traditional compliance checking methods, the proposed framework had high efficiency, response speed, data interoperability, and interaction. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","automated compliance checking; building information modeling; design for safety; natural language processing; ontology; semantic web",""
"Bhuiyan H.; Governatori G.; Bond A.; Rakotonirainy A.","Bhuiyan, Hanif (57188764731); Governatori, Guido (6602545579); Bond, Andy (57198259973); Rakotonirainy, Andry (55945030200)","57188764731; 6602545579; 57198259973; 55945030200","Traffic rules compliance checking of automated vehicle maneuvers","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146646875&doi=10.1007%2fs10506-022-09340-9&partnerID=40&md5=d76720297735a57e629665f73f8af48f","Automated Vehicles (AVs) are designed and programmed to follow traffic rules. However, there is no separate and comprehensive regulatory framework dedicated to AVs. The current Queensland traffic rules were designed for humans. These rules often contain open texture expressions, exceptions, and potential conflicts (conflict arises when exceptions cannot be handled in rules), which makes it hard for AVs to follow. This paper presents an automatic compliance checking framework to assess AVs behaviour against current traffic rules by addressing these issues. Specifically, it proposes a framework to determine which traffic rules and open texture expressions need some additional interpretation. Essentially this enables AVs to have a suitable and executable formalization of the traffic rules. Defeasible Deontic Logic (DDL) is used to formalize traffic rules and reasoning with AV information (behaviour and environment). The representation of rules in DDL helps effectively in handling and resolving exceptions, potential conflicts, and open textures in rules. 40 experiments were conducted on eight realistic traffic scenarios to evaluate the framework. The evaluation was undertaken both quantitatively and qualitatively. The evaluation result shows that the proposed framework is a promising system for checking Automated Vehicle interpretation and compliance with current traffic rules. © The Author(s), under exclusive licence to Springer Nature B.V. 2023.","Automated vehicle; Defeasible deontic logic; Logical reasoning; Ontology knowledge base; Overtaking maneuver; Traffic rule formalization","Automation; Compliance control; Computer circuits; Knowledge based systems; Textures; Vehicles; Automated vehicles; Defeasible deontic logic; Deontic Logic; Formalisation; Logical reasoning; Ontology knowledge base; Ontology's; Overtaking maneuvers; Traffic rule formalization; Traffic rules; Ontology"
"Simić A.; Palma D.","Simić, Aleksandra (59536011400); Palma, David (24773821900)","59536011400; 24773821900","Using Knowledge Graphs to Automate Network Compliance of Containerized Services","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216512153&doi=10.23919%2fCNSM62983.2024.10814558&partnerID=40&md5=857107e6b1a83bbd2a9b5e477060b33a","Information and Communication Technology (ICT) infrastructures are increasingly adopting software-based approaches, using paradigms such as Infrastructure as Code (IaC). This is aligned with the design of modern systems, such as 5G with the use of Virtual Network Functions (VNFs) and containerized services, combining the expertise and participation of various stakeholders from diverse cultural and educational backgrounds, potentially across different organizations. To create a common understanding of containerized networking infrastructures, we developed an ontology that allows a unified representation of core networking concepts. By enriching pre-deployment tasks with semantics, we universally represented and verified different network policies based on formal logic. To validate our approach, we constructed two knowledge graphs using open-source 5G Core Network implementations and demonstrated the potential of our approach by checking for compliance with automated reasoning. Using our defined rules, we extracted knowledge about non-compliant services and made inferences based on the well-defined concepts in the ontology. Our findings suggest that different network security policies can be integrated into each knowledge base, contributing to autonomic and cognitive management of future infrastructures. This can potentially provide more reliable IaC definitions, improve machine interpretation of IaC deployments, and assist human actors in making better-informed decisions.  © 2024 IFIP.","Formalisms and Methods; Infrastructure protection; Knowledge Management; Knowledge Representation; Ontologies","5G mobile communication systems; Decision making; Information management; Infrastructure as a service (IaaS); Network function virtualization; Ontology; Open source software; Formalism and method; Information and Communication Technologies; Infrastructure protection; Knowledge graphs; Knowledge-representation; Network functions; Networking infrastructure; Ontology's; Technology infrastructure; Virtual networks; Knowledge graph"
"Chen Y.; Jiang H.","Chen, Yian (59409232000); Jiang, Huixian (55492219800)","59409232000; 55492219800","Optimizing automated compliance checking with ontology-enhanced natural language processing: Case in the fire safety domain","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208974479&doi=10.1016%2fj.jenvman.2024.123320&partnerID=40&md5=9d666f2fddaaa49caa88b757d05abf7a","The fire safety compliance checking (FSCC) plays a crucial role in ensuring the quality of fire engineering design and eliminating inherent fire hazards. It requires an objective and rational interpretation of fire regulations. However, the texts of fire regulations are filled with numerous rules related to spatial limitations, which pose a significant challenge in interpreting them. The current method of interpreting these rules mostly relies on manual translation, which is not efficient. To address this issue, this study proposes an innovative automated framework for interpreting rules by combining ontology technology with natural language processing (NLP). Through the utilization of pre-trained language models (PLMs), concepts and relationships are extracted from sentences, a domain-specific ontology is established, spatial knowledge is transformed into language-agnostic tree structures based on the ontology, and the semantic components of spatial relationships are extracted. The tree structure is then mapped to logical clauses based on semantic consistency, thereby improving the efficiency of interpretation. Experimental results demonstrate that the architecture achieves an F1 score of 86.27 for entity extraction and 81.81 for spatial relationship joint extraction tasks, with an accuracy of 96.26% in the formalization of logical rules, highlighting its proficiency in automatically interpreting fire spatial rules. This study offers technical support to enhance public understanding of fire safety management and fire prevention predictions, thereby promoting the intelligent management of the building safety environment. © 2024 Elsevier Ltd","Automated compliance checking (ACC); Named entity recognition; Ontology automatic construction; Pre-trained language model; Relationship extraction; Rule interpretation","Fires; Natural Language Processing; Fire extinguishers; Fireproofing; Fires; Natural language processing systems; Ontology; Semantics; Automated compliance checking; Automatic construction; Language model; Named entity recognition; Ontology automatic construction; Ontology's; Pre-trained language model; Relationship extraction; Rule interpretation; compliance; design method; extraction method; knowledge; language; optimization; Agnostic; article; clinical article; compliance (physical); diagnosis; fire protection; human; language model; natural language processing; ontology; prediction; fire; Fire hazards"
"Shynkarenko V.; Zhuchyi L.","Shynkarenko, V. (26635896100); Zhuchyi, L. (57224202699)","26635896100; 57224202699","Semantic checking of information support for heterogeneous resources of train speed restrictions by ontological means","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168062881&partnerID=40&md5=b103316e08f451c78657f503a570a2bc","The problem of harmonization and validation of train speed restrictions represented in sources of various formats and railway transport instructions is investigated. Harmonization is carried out by ontological means. The ontology integrates information from the following sources: databases, station drawings, and natural language regulations. The ontologies of the data source and the railway model are enriched with concepts for classifying tables of speed restriction warnings and track defects. Methods and software have been developed for processing tabular format data using automated tools for data wrangling and extraction from sources of various types. Implicit knowledge in the tabular representation of speed restrictions is used to validate these tables and classify them. Semantic checking is carried out using formalized regulations for the maintenance of the track, track works, and automated issuance of speed restrictions warnings. The usage of the ontology will improve the safety of train traffic control by checking the compliance of the speed restrictions and track defects, timely cancellation of restrictions, and checking the validity of manual data entry. The method is illustrated by the integration of data sources such as railway switch and track inspection records and lists, warning records books, and forms for train drivers. © 2023 River Publishers. All rights reserved.","Conceptual model; Knowledge base; Natural language; Ontology; OWL; Railway; Semantic checking; Speed restriction",""
"Zheng Z.; Zhou Y.-C.; Lu X.-Z.; Lin J.-R.","Zheng, Zhe (57212455905); Zhou, Yu-Cheng (57208139536); Lu, Xin-Zheng (15728275900); Lin, Jia-Rui (56703744700)","57212455905; 57208139536; 15728275900; 56703744700","Knowledge-informed semantic alignment and rule interpretation for automated compliance checking","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136648991&doi=10.1016%2fj.autcon.2022.104524&partnerID=40&md5=99f2110e12e3ee222e5b1dc8444a42ec","As an essential prodecure to improve design quality in the construction industry, automated rule checking (ARC) requires intelligent rule interpretation from regulatory texts and precise alignment of concepts from different sources. However, there still exists semantic gaps between design models and regulatory texts, hindering the exploitation of ARC. Thus, a knowledge-informed framework for improved ARC is proposed based on natural language processing. Within the framework, an ontology is first established to represent domain knowledge, including concepts, synonyms, relationships, constraints, etc. Then, semantic alignment and conflict resolution are introduced to enhance the rule interpretation process based on predefined domain knowledge and unsupervised learning techniques. Finally, an algorithm is developed to identify the proper SPARQL function for each rule, and then to generate SPARQL-based queries for model checking purposes, thereby making it possible to interpret complex rules where extra implicit data needs to be inferred. Experiments show that the proposed framework and methods successfully filled the semantic gaps between design models and regulatory texts with domain knowledge, which achieves a 90.1% accuracy and substantially outperforms the commonly used keyword matching method. In addition, the proposed rule interpretation method proves to be 5 times faster than the manual interpretation by domain experts. This research contributes to the body of knowledge of a novel framework and the corresponding methods to enhance automated rule checking with domain knowledge. © 2022 Elsevier B.V.","Automated compliance checking (ACC); Automated rule checking (ARC); Building information modeling (BIM); Knowledge modeling; Natural language processing (NLP); Rule interpretation; Semantic alignment","Architectural design; Automation; Compliance control; Construction industry; Learning algorithms; Modeling languages; Natural language processing systems; Semantics; Automated compliance checking; Automated rule checking; Building information modeling; Building Information Modelling; Knowledge model; Language processing; Natural language processing; Natural languages; Rule interpretation; Semantic alignments; Domain Knowledge"
"Johansen K.W.; Teizer J.; Schultz C.","Johansen, K.W. (57224678455); Teizer, J. (12753630700); Schultz, C. (17435671800)","57224678455; 12753630700; 17435671800","Automated rule-based safety inspection and compliance checking of temporary guardrail systems in construction","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85209241862&doi=10.1016%2fj.autcon.2024.105849&partnerID=40&md5=70d5c602c7e9c82b4b2dc80ef73c6d33","The construction industry records more hazards compared to any other sector. Protective equipment, such as guardrail systems, is essential for protecting workers from deadly falls but may quickly become incompliant after installation. Yet, many construction projects do not have the resources to dedicate personnel to perform the inspection as frequently as needed. Therefore, this paper proposes an automated rule-based inspection and compliance-checking system that can assist the responsible personnel in detecting faulty guardrails in live work environments. The classification approach utilizes safety design and mimics the steps of human guardrailing compliance assessment, which enforces simplicity and transparency, allowing the human domain expert to remain in control. Even under scarce data availability, this first-of-a-kind classification approach is reliable and scalable and successfully classifies 21 predefined and 9 validation scenarios of guardrail systems for fall protection. © 2024 The Author(s)","Automated construction safety inspection; Construction safety ontology; Continuous inspection; Digital safety rule-checking and reasoning; Fall protection systems; Human-assisted decision-making software tools; Photogrammetry; Point cloud data; Rule-based inference","Fall detection; Guards (shields); Ontology; Protective clothing; Automated construction; Automated construction safety inspection; Construction safety; Construction safety ontology; Continuous inspection; Decision making softwares; Digital safety rule-checking and reasoning; Fall protection; Fall protection system; Human-assisted decision-making software tool; Ontology's; Point cloud data; Protection systems; Rule-based inference; Safety inspections; Safety rules; Software-tools; Guard rails"
"Zhou P.; El-Gohary N.","Zhou, Peng (57188648352); El-Gohary, Nora (14519146500)","57188648352; 14519146500","Semantic Information Extraction of Energy Requirements from Contract Specifications: Dealing with Complex Extraction Tasks","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133966729&doi=10.1061%2f%28ASCE%29CP.1943-5487.0001008&partnerID=40&md5=6d30e9a346fe2a1b65ea4b41c2678574","Automated specification energy compliance checking aims to check the compliance of building designs captured in building information models (BIMs) with energy requirements from contract specifications. However, automated extraction of requirements from specifications to support automated compliance checking is challenging because of the text complexities of the specifications, including hierarchically complex text structures, incomplete sentence structures, and a variety of levels of development (LODs). To address this challenge, this paper proposes a semantic information extraction method to extract building energy requirements automatically from specifications. Specifically, three new submethods are proposed to deal with these complexities: a domain-specific text splitting and stitching method, an incompleteness-aware sequential dependency extraction method, and a detail-aware LOD extraction method. The proposed information extraction method was tested in extracting thermal-insulation and lighting-power requirements from MasterFormat specifications. A performance of 96.8% recall and 97.6% precision was achieved on the testing data, which indicates the effectiveness of the proposed method.  © 2022 American Society of Civil Engineers.","Automated compliance checking; Contract specifications; Information extraction; Ontology","Architectural design; Automation; Compliance control; Data mining; Information retrieval; Specifications; Structural design; Thermal insulation; Automated compliance checking; Complex extraction; Contract specifications; Energy; Energy requirements; Extraction method; Information extraction; Information extraction methods; Ontology's; Semantic information extractions; Semantics"
"Nama E.A.; Alalawi A.","Nama, Entesar Al (58139241300); Alalawi, Adel (12759581600)","58139241300; 12759581600","The Adoption of Automated Building Code Compliance Checking Systems in the Architecture, Engineering, and Construction Industry","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149904406&doi=10.1109%2fCyMaEn57228.2023.10050930&partnerID=40&md5=b3e224c1d1844aab145e821bf63980c7","Most Automated Compliance Checking (ACC) systems for building codes currently in use cannot fully translate building-code requirements into forms that can be processed by computers, especially when such requirements have complex semantic and syntactic structure hierarchies. Modern information extraction and transformation rules-based ACC approaches, capable of handling complicated requirements, are rigid when used with various regulatory documents. To assist the ACC systems' downstream responsibilities, like information matching and compliance reasoning, a flexible approach to automatically processing and interpreting requirements must therefore be developed. This study is based on previous relevant research and, despite being integrated based on the authors' knowledge from various based on disciplines, draws on previous research. Within the scope of this study, we looked into the history of issuing Building Permits (BPs) and the required process, technology, and rules to get the ball rolling on automating the process of checking compliance with building codes. Finally, based on the findings of the research, we defined the required steps to start automating the building code compliance checking system in the Kingdom of Bahrain. © 2023 IEEE.","AEC; automation of compliance checking; BIM-based code compliance; digital building permit; ifcOWL ontology; Kingdom of Bahrain.","Architectural design; Automation; Compliance control; Regulatory compliance; Semantics; Syntactics; AEC; Automation of compliance checking; BIM-based code compliance; Building permits; Code compliance; Compliance checking; Digital building permit; Ifcowl ontology; Kingdom of Bahrain; Kingdom of bahrain.; Ontology's; Construction industry"
"Li S.; Wang J.; Xu Z.","Li, Sihao (57965413800); Wang, Jiali (57216679896); Xu, Zhao (56173458000)","57965413800; 57216679896; 56173458000","Automated compliance checking for BIM models based on Chinese-NLP and knowledge graph: an integrative conceptual framework","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189015192&doi=10.1108%2fECAM-10-2023-1037&partnerID=40&md5=2054875d04efb1aaf6e3e57907bc6318","Purpose: The compliance checking of Building Information Modeling (BIM) models is crucial throughout the lifecycle of construction. The increasing amount and complexity of information carried by BIM models have made compliance checking more challenging, and manual methods are prone to errors. Therefore, this study aims to propose an integrative conceptual framework for automated compliance checking of BIM models, allowing for the identification of errors within BIM models. Design/methodology/approach: This study first analyzed the typical building standards in the field of architecture and fire protection, and then the ontology of these elements is developed. Based on this, a building standard corpus is built, and deep learning models are trained to automatically label the building standard texts. The Neo4j is utilized for knowledge graph construction and storage, and a data extraction method based on the Dynamo is designed to obtain checking data files. After that, a matching algorithm is devised to express the logical rules of knowledge graph triples, resulting in automated compliance checking for BIM models. Findings: Case validation results showed that this theoretical framework can achieve the automatic construction of domain knowledge graphs and automatic checking of BIM model compliance. Compared with traditional methods, this method has a higher degree of automation and portability. Originality/value: This study introduces knowledge graphs and natural language processing technology into the field of BIM model checking and completes the automated process of constructing domain knowledge graphs and checking BIM model data. The validation of its functionality and usability through two case studies on a self-developed BIM checking platform. © 2024, Emerald Publishing Limited.","Automatic checking; Building information modeling; Deep learning; Knowledge graph; Natural language processing","Architectural design; Automation; Deep learning; Digital storage; Information theory; Intelligent buildings; Knowledge graph; Learning systems; Life cycle; Modeling languages; Semantics; Structural design; Automated compliance checking; Automatic checking; Building Information Modelling; Building standards; Conceptual frameworks; Deep learning; Knowledge graphs; Language processing; Natural language processing; Natural languages; Natural language processing systems"
"Johansen K.W.; Schultz C.; Teizer J.","Johansen, K.W. (57224678455); Schultz, C. (17435671800); Teizer, J. (12753630700)","57224678455; 17435671800; 12753630700","Knowledge graph exploitation to enhance the usability of risk assessment in construction safety planning","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003174840&doi=10.1016%2fj.aei.2025.103305&partnerID=40&md5=cb8b9f6c901628f1371566081ba0a78a","Construction projects and their dynamic and yet hazardous work environments face significant challenges. Despite advancements, many proposed solutions for information extraction and utilization remain impractical due to complexity and lack of interoperability. Information is often siloed in proprietary formats, making it difficult to integrate. This issue is evident in the construction safety domain, where advanced risk analysis tools provide detailed insights to hazards but can be overwhelming. Similar challenges exist in cost estimation, schedule evaluation, progress monitoring, and quality compliance checking. Decision-making in construction scheduling struggles to assess how changes impact site safety due to insufficient information and knowledge extraction capabilities, especially when it comes to cross-domain knowledge extraction. This study aims to make safety information accessible to safety and planning professionals. By leveraging Digital Twins, automated safety analysis, and knowledge representation, we enable decision-makers to gain deeper insights into their domain and understand the interplay between project planning and safety. We propose a framework for knowledge extraction, an ontology for capturing knowledge, and query building blocks to transform natural language questions into actionable queries. These methods are tested in a case study, revealing valuable insights into the cross-domain impact of decisions. © 2025 The Author(s)","Construction safety design and planning; Construction safety, hazards, and risk assessment; Cross-domain knowledge exploitation; Digital twin for construction safety; Knowledge graph representation; Ontology for construction safety","Domain Knowledge; Ontology; Query languages; Risk analysis; Risk assessment; Risk perception; Construction hazards; Construction risk assessments; Construction safety; Construction safety assessments; Construction safety design and planning; Cross-domain; Cross-domain knowledge exploitation; Design and planning; Digital twin for construction safety; Domain knowledge; Graph representation; Hazard and risk assessments; Knowledge exploitation; Knowledge graph representation; Knowledge graphs; Ontology for construction safety; Ontology's; Safety design; Safety hazards; Safety planning; Safety risk assessments; Knowledge graph"
"Fuchs S.; Witbrock M.; Dimyadi J.; Amor R.","Fuchs, S. (58019368800); Witbrock, M. (6602830183); Dimyadi, J. (57193080675); Amor, R. (6603399556)","58019368800; 6602830183; 57193080675; 6603399556","Neural Semantic Parsing of Building Regulations for Compliance Checking","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144111688&doi=10.1088%2f1755-1315%2f1101%2f9%2f092022&partnerID=40&md5=50fe6e819ce1b460636f30365febc933","Computerising building regulations to allow reasoning is one of the main challenges in automated compliance checking in the built environment. While there has been a long history of translating regulations manually, in recent years, natural language processing (NLP) has been used to support or automate this task. While rule- and ontology-based information extraction and transformation approaches have achieved accurate translations for narrow domains and specific regulation types, machine learning (ML) promises increased scalability and adaptability to new regulation styles. Since ML usually requires many annotated examples as training data, we take advantage of the long history of building code computerisation and use a corpus of manually translated regulations to train a transformer-based encoder-decoder model. Given a relatively small corpus, the model learns to predict the logical structure and extracts entities and relations reasonably well. While the translation quality is not adequate to fully automate the process, the model shows the potential to serve as an auto-completion system and to identify manually translated regulations that need to be reviewed. © Published under licence by IOP Publishing Ltd.","",""
"Li Y.; Yang M.; Zhao Q.; Li Z.; Ma Z.; Liu Y.; Hei X.","Li, Yuchao (57188989914); Yang, Mingsong (57218609854); Zhao, Qin (55743367800); Li, Zongjian (57226286505); Ma, Zhaoxi (57201976287); Liu, Yunhe (15822304100); Hei, Xinhong (6603068061)","57188989914; 57218609854; 55743367800; 57226286505; 57201976287; 15822304100; 6603068061","A Semantic Representation Method of Building Codes Applied to Compliance Checking","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161567951&doi=10.3390%2fmath11112552&partnerID=40&md5=1cafd2d4a78fe9adbe124823e30c51db","Compliance checking is a very important step in engineering construction. With the development of information technology, automated compliance checking (ACC) has been paid more and more attention by researchers. One of the most important steps in automated compliance checking is the representation of the code information. However, the relationship constraint is often ignored in the code information and spatial geometric relationship is challenging to represent. The general code representation method does not have enough ability to identify the situation that does not meet the checking conditions because it is easy to cause semantic ambiguity in the checking results. This paper proposes a code representation method, and the building code information is represented in five parts. Relationships in the engineering domain and spatial relationships can be represented in constraint mode; different spatial relationship constraint-checking methods are also explicated. Constraint subject and constraint item can distinguish checking conditions and requirements, which supports semantic checking results. The mapping between the building information ontology and the code concepts is established, which can be used to automatically generate reasoning rules for compliance checking. Finally, the proposed method is verified by the representation of the China Metro Design Code and the application of the actual Metro model. © 2023 by the authors.","code representation model; compliance checking; ontology; spatial relationship calculation",""
"Donkers A.; Petrova E.","Donkers, Alex (57446981600); Petrova, Ekaterina (57204127673)","57446981600; 57204127673","Converting Fire Safety Regulations to SHACL Shapes Using Natural Language Processing","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214230939&partnerID=40&md5=d9dff6a65b1a62b6c0af156bc8015e9a","Automated fire safety compliance checks require a digital representation of regulations; however, digitizing the regulations and capturing semantic concepts from regulatory texts remain challenging. This paper investigates whether the linguistic structure of a sentence can be used to automatically generate Shapes Constraint Language (SHACL) representations from natural language and enable standard-based checking and conformance of Building Information Models with fire safety requirements. We combine Semantic Web technologies and Natural Language Processing techniques to extract linguistic structures from text and automatically map the text to predefined SHACL templates. The results show that we can convert simple regulations and contextual regulations to SHACL shapes automatically. The latter enables performing automated compliance checking on Linked Building Data. Future research aims to improve the method and enable the conversion of more complex sentence structures.  © 2024 Copyright for this paper by its authors.","automated compliance checking; fire safety; Linked Building Data; Natural Language Processing; Ontologies; Semantic Web; SHACL","Fire extinguishers; Fire hazards; Fireproofing; Modeling languages; Natural language processing systems; Automated compliance checking; Constraint language; Fire safety; Language processing; Linked building data; Natural language processing; Natural languages; Ontology's; Semantic-Web; Shape constraint language; Shape constraints; Semantics"
"Huitzil I.; Schorlemmer M.; Osman N.; Garcia P.; Coll J.; Coll X.","Huitzil, Ignacio (36056456000); Schorlemmer, Marco (8899558200); Osman, Nardine (16234174300); Garcia, Pere (7201693908); Coll, Josep (57960792300); Coll, Xavier (57961865400)","36056456000; 8899558200; 16234174300; 7201693908; 57960792300; 57961865400","Towards Automated Compliance Checking of Building Regulations: smartNorms4BIM","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141664535&doi=10.3233%2fFAIA220322&partnerID=40&md5=670c888ecb1e9f90f63581d99b05ae4f","This paper describes a preliminary approach towards automating the compliance checking of constructions with respect to building regulations. We describe a prototype that supports such automated checking by specifying regulations in terms of an ontology, and reasoning with the Building Information Models (BIM) of constructions. The first step in our approach is to translate regulations into a machine-readable format with the support of controlled natural language specifications of rules. Then, we propose a formal specification of the building regulations in OWL2, the de facto standard for ontology engineering on the web. We sub-sequently populate this ontology with data of real-world BIM specifications based on Industry Foundation Classes (IFC) in order to check their compliance with the formalized regulations. Finally, our prototype offers to the end-users a verification report in text and a graphical visualiser with the results of the compliance check. To explain how our prototype works and to demonstrate its applicability, we show some examples taken from a concrete use case.  © 2022 The authors and IOS Press.","Building Information Modeling; Building Regulations; Ontologies; Rule-Compliance Checking","Architectural design; Compliance control; Formal specification; Information theory; Automated compliance checking; Building Information Modelling; Building regulations; Compliance checking; Controlled natural language; Machine-readable format; Natural language specifications; Ontology's; Preliminary approach; Rule-compliance checking; Ontology"
"Chen N.; Lin X.; Jiang H.; An Y.","Chen, Nanjiang (59212162000); Lin, Xuhui (58509769100); Jiang, Hai (55492237600); An, Yi (57223862463)","59212162000; 58509769100; 55492237600; 57223862463","Automated Building Information Modeling Compliance Check through a Large Language Model Combined with Deep Learning and Ontology","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199602988&doi=10.3390%2fbuildings14071983&partnerID=40&md5=65427538ce181b319759b8abb9d30e3c","Ensuring compliance with complex industry standards and regulations during the design and implementation phases of construction projects is a significant challenge in the building information modeling (BIM) domain. Traditional manual compliance checking methods are inefficient and error-prone, failing to meet modern engineering demands. Natural language processing (NLP) and deep learning methods have improved efficiency and accuracy in rule interpretation and compliance checking. However, these methods still require extensive manual feature engineering, large, annotated datasets, and significant computational resources. Large language models (LLMs) provide robust language understanding with minimal labeled data due to their pre-training and few-shot learning capabilities. However, their application in the AEC field is still limited by the need for fine-tuning for specific tasks, handling complex texts with nested clauses and conditional statements. This study introduces an innovative automated compliance checking framework that integrates LLM, deep learning models, and ontology knowledge models. The use of LLM is motivated by its few-shot learning capability, which significantly reduces the need for large, annotated datasets required by previous methods. Deep learning is employed to preliminarily classify regulatory texts, which further enhances the accuracy of structured information extraction by the LLM compared to directly feeding raw data into the LLM. This novel combination of deep learning and LLM significantly enhances the efficiency and accuracy of compliance checks by automating the processing of regulatory texts and reducing manual intervention. This approach is crucial for architects, engineers, project managers, and regulators, providing a scalable and adaptable solution for automated compliance in the construction industry with broad application prospects. © 2024 by the authors.","automated compliance check; BIM; deep learning; design regulations; large language models (LLMs); ontology knowledge models","Architectural design; Automation; Classification (of information); Compliance control; Computational linguistics; Construction industry; Deep learning; Efficiency; Information theory; Large datasets; Learning systems; Natural language processing systems; Ontology; Personnel training; Regulatory compliance; Structural design; Automated compliance check; Building Information Modelling; Compliance checks; Deep learning; Design regulation; Knowledge model; Language model; Large language model; Ontology knowledge model; Ontology's; Modeling languages"
